trade_date,code,company_name,data_status,reason,latest_source_date,close,prior_20d_high,volume,prior_20d_avg_volume,volume_multiple,signal,source
2026-09-18,3762,テクマトリックス,VERIFIED,,2026-09-18,2532.0,2558.0,268700.0,214920.0,1.2502326447050065,False,https://query1.finance.yahoo.com/v8/finance/chart/3762.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3763,プロシップ,VERIFIED,,2026-09-18,2159.0,2520.0,53400.0,61540.0,0.8677283067923302,False,https://query1.finance.yahoo.com/v8/finance/chart/3763.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3765,ガンホー・オンライン・エンターテイメント,VERIFIED,,2026-09-18,2530.0,2695.0,266000.0,345235.0,0.7704896664590786,False,https://query1.finance.yahoo.com/v8/finance/chart/3765.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3769,ＧＭＯペイメントゲートウェイ,VERIFIED,,2026-09-18,8819.0,9832.0,376400.0,289585.0,1.299791080339106,False,https://query1.finance.yahoo.com/v8/finance/chart/3769.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3771,システムリサーチ,VERIFIED,,2026-09-18,1935.0,2000.0,90400.0,90780.0,0.9958140559594625,False,https://query1.finance.yahoo.com/v8/finance/chart/3771.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3774,インターネットイニシアティブ,VERIFIED,,2026-09-18,3430.0,3489.0,679200.0,558125.0,1.2169316909294512,False,https://query1.finance.yahoo.com/v8/finance/chart/3774.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3778,さくらインターネット,VERIFIED,,2026-09-18,3840.0,4010.0,941900.0,886385.0,1.062630798129481,False,https://query1.finance.yahoo.com/v8/finance/chart/3778.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3788,ＧＭＯグローバルサイン・ホールディングス,VERIFIED,,2026-09-18,2017.0,2187.0,214400.0,28285.0,7.579989393671557,False,https://query1.finance.yahoo.com/v8/finance/chart/3788.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3817,ＳＲＡホールディングス,VERIFIED,,2026-09-18,4775.0,5020.0,33400.0,31170.0,1.0715431504651909,False,https://query1.finance.yahoo.com/v8/finance/chart/3817.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3834,朝日ネット,VERIFIED,,2026-09-18,608.0,630.0,39900.0,50355.0,0.7923741435805779,False,https://query1.finance.yahoo.com/v8/finance/chart/3834.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3835,ｅＢＡＳＥ,VERIFIED,,2026-09-18,435.0,443.0,39000.0,56905.0,0.6853527809507073,False,https://query1.finance.yahoo.com/v8/finance/chart/3835.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3836,アバントグループ,VERIFIED,,2026-09-18,1223.0,1232.0,62200.0,78155.0,0.7958543919135053,False,https://query1.finance.yahoo.com/v8/finance/chart/3836.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3837,アドソル日進,VERIFIED,,2026-09-18,1372.0,1535.0,55700.0,93455.0,0.5960087742763897,False,https://query1.finance.yahoo.com/v8/finance/chart/3837.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3843,フリービット,VERIFIED,,2026-09-18,1715.0,1820.0,31400.0,40525.0,0.7748303516347933,False,https://query1.finance.yahoo.com/v8/finance/chart/3843.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3844,コムチュア,VERIFIED,,2026-09-18,1342.0,1434.0,165500.0,238790.0,0.6930775995644709,False,https://query1.finance.yahoo.com/v8/finance/chart/3844.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3853,アステリア,VERIFIED,,2026-09-18,1098.0,1253.0,258900.0,186605.0,1.387422630690496,False,https://query1.finance.yahoo.com/v8/finance/chart/3853.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3854,アイル,VERIFIED,,2026-09-18,2163.0,2550.0,93300.0,156125.0,0.5975980784627702,False,https://query1.finance.yahoo.com/v8/finance/chart/3854.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3861,王子ホールディングス,VERIFIED,,2026-09-18,875.7000122070312,892.2999877929688,5179000.0,3111290.0,1.6645828579142414,False,https://query1.finance.yahoo.com/v8/finance/chart/3861.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3863,日本製紙,VERIFIED,,2026-09-18,1326.0,1429.0,922800.0,580270.0,1.590294173402037,False,https://query1.finance.yahoo.com/v8/finance/chart/3863.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3864,三菱製紙,VERIFIED,,2026-09-18,1225.0,1233.0,114600.0,153470.0,0.7467257444451685,False,https://query1.finance.yahoo.com/v8/finance/chart/3864.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3865,北越コーポレーション,VERIFIED,,2026-09-18,918.0,934.0,277900.0,185990.0,1.4941663530297329,False,https://query1.finance.yahoo.com/v8/finance/chart/3865.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3877,中越パルプ工業,VERIFIED,,2026-09-18,2255.0,2280.0,48500.0,40335.0,1.2024296516672865,False,https://query1.finance.yahoo.com/v8/finance/chart/3877.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3880,大王製紙,VERIFIED,,2026-09-18,1024.0,1018.0,1438800.0,213475.0,6.739899285630636,True,https://query1.finance.yahoo.com/v8/finance/chart/3880.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3901,マークラインズ,VERIFIED,,2026-09-18,1526.0,1639.0,47300.0,78715.0,0.6009019881852252,False,https://query1.finance.yahoo.com/v8/finance/chart/3901.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3903,ｇｕｍｉ,VERIFIED,,2026-09-18,197.0,291.0,1012200.0,822445.0,1.230720595298166,False,https://query1.finance.yahoo.com/v8/finance/chart/3903.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3915,テラスカイ,VERIFIED,,2026-09-18,2329.0,2510.0,116000.0,104740.0,1.1075042963528738,False,https://query1.finance.yahoo.com/v8/finance/chart/3915.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3916,デジタル・インフォメーション・テクノロジー,VERIFIED,,2026-09-18,943.0,997.0,95200.0,75735.0,1.2570145903479237,False,https://query1.finance.yahoo.com/v8/finance/chart/3916.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3921,ネオジャパン,VERIFIED,,2026-09-18,1706.0,1696.0,22500.0,16450.0,1.3677811550151975,False,https://query1.finance.yahoo.com/v8/finance/chart/3921.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3922,ＰＲ　ＴＩＭＥＳ,VERIFIED,,2026-09-18,2211.0,2269.0,28600.0,42005.0,0.6808713248422806,False,https://query1.finance.yahoo.com/v8/finance/chart/3922.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3923,ラクス,VERIFIED,,2026-09-18,1082.0,1209.0,1164600.0,1670245.0,0.6972629763896914,False,https://query1.finance.yahoo.com/v8/finance/chart/3923.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3925,ダブルスタンダード,VERIFIED,,2026-09-18,1312.0,1398.0,22400.0,41615.0,0.5382674516400336,False,https://query1.finance.yahoo.com/v8/finance/chart/3925.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3932,アカツキ,VERIFIED,,2026-09-18,3825.0,4025.0,86900.0,116700.0,0.7446443873179092,False,https://query1.finance.yahoo.com/v8/finance/chart/3932.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3939,カナミックネットワーク,VERIFIED,,2026-09-18,495.0,546.0,958900.0,210055.0,4.564994882292733,False,https://query1.finance.yahoo.com/v8/finance/chart/3939.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3941,レンゴー,VERIFIED,,2026-09-18,1538.0,1641.5,1540800.0,817520.0,1.884724532733144,False,https://query1.finance.yahoo.com/v8/finance/chart/3941.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3946,トーモク,VERIFIED,,2026-09-18,4430.0,4820.0,76100.0,94445.0,0.8057599661178464,False,https://query1.finance.yahoo.com/v8/finance/chart/3946.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3950,ザ・パック,VERIFIED,,2026-09-18,1466.0,1546.0,87200.0,97510.0,0.8942672546405497,False,https://query1.finance.yahoo.com/v8/finance/chart/3950.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3962,チェンジホールディングス,VERIFIED,,2026-09-18,1006.0,1043.0,132100.0,171570.0,0.7699481261292767,False,https://query1.finance.yahoo.com/v8/finance/chart/3962.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3963,シンクロ・フード,VERIFIED,,2026-09-18,330.0,363.0,86900.0,69340.0,1.2532448802999712,False,https://query1.finance.yahoo.com/v8/finance/chart/3963.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3964,オークネット,VERIFIED,,2026-09-18,1343.0,1471.0,416000.0,693890.0,0.5995186556947066,False,https://query1.finance.yahoo.com/v8/finance/chart/3964.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3968,セグエグループ,VERIFIED,,2026-09-18,660.0,688.0,220200.0,255885.0,0.8605428219708072,False,https://query1.finance.yahoo.com/v8/finance/chart/3968.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3983,オロ,VERIFIED,,2026-09-18,1903.0,2189.0,24200.0,52065.0,0.4648036108710266,False,https://query1.finance.yahoo.com/v8/finance/chart/3983.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3984,ユーザーローカル,VERIFIED,,2026-09-18,1567.0,1599.0,53700.0,100380.0,0.5349671249252839,False,https://query1.finance.yahoo.com/v8/finance/chart/3984.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3992,ニーズウェル,VERIFIED,,2026-09-18,472.0,490.0,60400.0,49330.0,1.2244070545307115,False,https://query1.finance.yahoo.com/v8/finance/chart/3992.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,VERIFIED,,2026-09-18,3160.0,3495.0,171700.0,310735.0,0.5525608637585081,False,https://query1.finance.yahoo.com/v8/finance/chart/3993.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,3994,マネーフォワード,VERIFIED,,2026-09-18,5901.0,7050.0,1011300.0,577320.0,1.7517148202036998,False,https://query1.finance.yahoo.com/v8/finance/chart/3994.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4004,レゾナック・ホールディングス,VERIFIED,,2026-09-18,13895.0,16990.0,2128600.0,1852920.0,1.1487813828983442,False,https://query1.finance.yahoo.com/v8/finance/chart/4004.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4005,住友化学,VERIFIED,,2026-09-18,580.2000122070312,638.7999877929688,15244600.0,12812145.0,1.1898554067254157,False,https://query1.finance.yahoo.com/v8/finance/chart/4005.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4008,住友精化,VERIFIED,,2026-09-18,1507.0,1574.0,163000.0,163910.0,0.9944481727777439,False,https://query1.finance.yahoo.com/v8/finance/chart/4008.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4021,日産化学,VERIFIED,,2026-09-18,8257.0,8370.0,817100.0,506220.0,1.6141203429339022,False,https://query1.finance.yahoo.com/v8/finance/chart/4021.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4022,ラサ工業,VERIFIED,,2026-09-18,1832.0,2222.0,1546800.0,672930.0,2.298604609691944,False,https://query1.finance.yahoo.com/v8/finance/chart/4022.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4023,クレハ,VERIFIED,,2026-09-18,4160.0,4680.0,580100.0,259200.0,2.23804012345679,False,https://query1.finance.yahoo.com/v8/finance/chart/4023.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4025,多木化学,VERIFIED,,2026-09-18,5860.0,6380.0,27300.0,24270.0,1.1248454882571075,False,https://query1.finance.yahoo.com/v8/finance/chart/4025.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4027,テイカ,VERIFIED,,2026-09-18,2360.0,2517.0,41700.0,52950.0,0.7875354107648725,False,https://query1.finance.yahoo.com/v8/finance/chart/4027.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4028,石原産業,VERIFIED,,2026-09-18,2915.0,3285.0,244100.0,174615.0,1.3979325945651864,False,https://query1.finance.yahoo.com/v8/finance/chart/4028.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4041,日本曹達,VERIFIED,,2026-09-18,3870.0,4095.0,173000.0,96350.0,1.7955371043072132,False,https://query1.finance.yahoo.com/v8/finance/chart/4041.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4042,東ソー,VERIFIED,,2026-09-18,2599.5,2731.5,1460600.0,919880.0,1.5878158020611384,False,https://query1.finance.yahoo.com/v8/finance/chart/4042.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4043,トクヤマ,VERIFIED,,2026-09-18,4181.0,4207.0,407400.0,485960.0,0.8383406041649518,False,https://query1.finance.yahoo.com/v8/finance/chart/4043.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4044,セントラル硝子,VERIFIED,,2026-09-18,4530.0,4760.0,121100.0,91455.0,1.324148488327593,False,https://query1.finance.yahoo.com/v8/finance/chart/4044.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4045,東亞合成,VERIFIED,,2026-09-18,1807.0,1908.0,242600.0,255960.0,0.947804344428817,False,https://query1.finance.yahoo.com/v8/finance/chart/4045.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4046,大阪ソーダ,VERIFIED,,2026-09-18,2012.0,2153.0,453400.0,293000.0,1.5474402730375427,False,https://query1.finance.yahoo.com/v8/finance/chart/4046.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4047,関東電化工業,VERIFIED,,2026-09-18,2343.0,2455.0,1751700.0,652665.0,2.6839190089862335,False,https://query1.finance.yahoo.com/v8/finance/chart/4047.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4051,ＧＭＯフィナンシャルゲート,VERIFIED,,2026-09-18,6060.0,6840.0,12900.0,32010.0,0.4029990627928772,False,https://query1.finance.yahoo.com/v8/finance/chart/4051.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,VERIFIED,,2026-09-18,485.0,499.0,78100.0,103715.0,0.7530251169069083,False,https://query1.finance.yahoo.com/v8/finance/chart/4053.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4061,デンカ,VERIFIED,,2026-09-18,3309.0,3463.0,683900.0,642105.0,1.0650906004469674,False,https://query1.finance.yahoo.com/v8/finance/chart/4061.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4062,イビデン,VERIFIED,,2026-09-18,19555.0,22370.0,9800900.0,7695820.0,1.2735355036890157,False,https://query1.finance.yahoo.com/v8/finance/chart/4062.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4063,信越化学工業,VERIFIED,,2026-09-18,5844.0,6117.0,8964200.0,5902155.0,1.5188011836354687,False,https://query1.finance.yahoo.com/v8/finance/chart/4063.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4064,日本カーバイド工業,VERIFIED,,2026-09-18,3585.0,3610.0,79300.0,68330.0,1.1605444168008197,False,https://query1.finance.yahoo.com/v8/finance/chart/4064.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4071,プラスアルファ・コンサルティング,VERIFIED,,2026-09-18,2100.0,2299.0,445800.0,231255.0,1.9277421028734514,False,https://query1.finance.yahoo.com/v8/finance/chart/4071.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4072,電算システムホールディングス,VERIFIED,,2026-09-18,3240.0,3225.0,41900.0,28625.0,1.4637554585152839,False,https://query1.finance.yahoo.com/v8/finance/chart/4072.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4078,堺化学工業,VERIFIED,,2026-09-18,3685.0,4035.0,218200.0,179785.0,1.2136718858636706,False,https://query1.finance.yahoo.com/v8/finance/chart/4078.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4082,第一稀元素化学工業,VERIFIED,,2026-09-18,2448.0,3095.0,247300.0,1649430.0,0.14993058207987,False,https://query1.finance.yahoo.com/v8/finance/chart/4082.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4088,エア・ウォーター,VERIFIED,,2026-09-18,2953.0,3215.0,2784700.0,1243555.0,2.239305861019416,False,https://query1.finance.yahoo.com/v8/finance/chart/4088.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4091,日本酸素ホールディングス,VERIFIED,,2026-09-18,5491.0,5785.0,846700.0,548665.0,1.543200313488194,False,https://query1.finance.yahoo.com/v8/finance/chart/4091.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4092,日本化学工業,VERIFIED,,2026-09-18,5760.0,5690.0,237400.0,118830.0,1.9978120003366153,False,https://query1.finance.yahoo.com/v8/finance/chart/4092.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4095,日本パーカライジング,VERIFIED,,2026-09-18,1780.0,1790.0,343800.0,188950.0,1.8195289759195554,False,https://query1.finance.yahoo.com/v8/finance/chart/4095.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4097,高圧ガス工業,VERIFIED,,2026-09-18,1233.0,1257.0,78600.0,46985.0,1.6728743215919974,False,https://query1.finance.yahoo.com/v8/finance/chart/4097.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4099,四国化成ホールディングス,VERIFIED,,2026-09-18,2200.0,2548.0,980600.0,754230.0,1.3001339114063348,False,https://query1.finance.yahoo.com/v8/finance/chart/4099.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,409A,オリオンビール,VERIFIED,,2026-09-18,1149.0,1217.0,232800.0,161790.0,1.4389022807342853,False,https://query1.finance.yahoo.com/v8/finance/chart/409A.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4109,ステラ　ケミファ,VERIFIED,,2026-09-18,5270.0,5610.0,37500.0,48785.0,0.7686788972020088,False,https://query1.finance.yahoo.com/v8/finance/chart/4109.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4112,保土谷化学工業,VERIFIED,,2026-09-18,2112.0,2281.0,53600.0,44280.0,1.2104787714543812,False,https://query1.finance.yahoo.com/v8/finance/chart/4112.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4114,日本触媒,VERIFIED,,2026-09-18,2577.5,2733.5,2590500.0,790095.0,3.2787196476373093,False,https://query1.finance.yahoo.com/v8/finance/chart/4114.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4116,大日精化工業,VERIFIED,,2026-09-18,1325.0,1416.0,276800.0,158015.0,1.7517324304654622,False,https://query1.finance.yahoo.com/v8/finance/chart/4116.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4118,カネカ,VERIFIED,,2026-09-18,6061.0,6343.0,324000.0,211140.0,1.5345268542199488,False,https://query1.finance.yahoo.com/v8/finance/chart/4118.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4151,協和キリン,VERIFIED,,2026-09-18,2256.0,2689.0,1924900.0,1768370.0,1.088516543483547,False,https://query1.finance.yahoo.com/v8/finance/chart/4151.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,417A,ブルーゾーンホールディングス,VERIFIED,,2026-09-18,1892.5,1946.5,209100.0,227260.0,0.920091525125407,False,https://query1.finance.yahoo.com/v8/finance/chart/417A.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,VERIFIED,,2026-09-18,1516.0,1550.0,1284300.0,1820760.0,0.7053647927239175,False,https://query1.finance.yahoo.com/v8/finance/chart/4180.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4182,三菱瓦斯化学,VERIFIED,,2026-09-18,3782.0,3974.0,1428600.0,1623515.0,0.8799425936933136,False,https://query1.finance.yahoo.com/v8/finance/chart/4182.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4183,三井化学,VERIFIED,,2026-09-18,2186.0,2341.5,2216000.0,2098980.0,1.0557508885268083,False,https://query1.finance.yahoo.com/v8/finance/chart/4183.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4186,東京応化工業,VERIFIED,,2026-09-18,8073.0,8956.0,965000.0,666580.0,1.4476881994659305,False,https://query1.finance.yahoo.com/v8/finance/chart/4186.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4187,大阪有機化学工業,VERIFIED,,2026-09-18,4100.0,4745.0,121500.0,113050.0,1.0747456877487838,False,https://query1.finance.yahoo.com/v8/finance/chart/4187.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4188,三菱ケミカルグループ,VERIFIED,,2026-09-18,1189.0,1305.0,10546000.0,5728975.0,1.8408179473640573,False,https://query1.finance.yahoo.com/v8/finance/chart/4188.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4189,ＫＨネオケム,VERIFIED,,2026-09-18,3220.0,3505.0,148600.0,108835.0,1.3653695961777002,False,https://query1.finance.yahoo.com/v8/finance/chart/4189.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4194,ビジョナル,VERIFIED,,2026-09-18,8504.0,9628.0,209200.0,251620.0,0.8314124473412289,False,https://query1.finance.yahoo.com/v8/finance/chart/4194.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4202,ダイセル,VERIFIED,,2026-09-18,1429.0,1520.0,1979700.0,819945.0,2.4144302361743777,False,https://query1.finance.yahoo.com/v8/finance/chart/4202.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4203,住友ベークライト,VERIFIED,,2026-09-18,7786.0,8094.0,1027700.0,760805.0,1.3508060541137348,False,https://query1.finance.yahoo.com/v8/finance/chart/4203.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4204,積水化学工業,VERIFIED,,2026-09-18,2496.5,2688.0,2119000.0,1232210.0,1.7196744061483027,False,https://query1.finance.yahoo.com/v8/finance/chart/4204.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4205,日本ゼオン,VERIFIED,,2026-09-18,2394.0,2618.0,1331500.0,848360.0,1.5694987976802302,False,https://query1.finance.yahoo.com/v8/finance/chart/4205.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4206,アイカ工業,VERIFIED,,2026-09-18,4245.0,4259.0,336700.0,226210.0,1.488439945183679,False,https://query1.finance.yahoo.com/v8/finance/chart/4206.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4208,ＵＢＥ,VERIFIED,,2026-09-18,3452.0,3620.0,2184700.0,683260.0,3.197465093814946,False,https://query1.finance.yahoo.com/v8/finance/chart/4208.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4212,積水樹脂,VERIFIED,,2026-09-18,2988.0,3035.0,73400.0,49995.0,1.4681468146814682,False,https://query1.finance.yahoo.com/v8/finance/chart/4212.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4216,旭有機材,VERIFIED,,2026-09-18,6090.0,6280.0,50900.0,45910.0,1.1086909170115444,False,https://query1.finance.yahoo.com/v8/finance/chart/4216.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4218,ニチバン,VERIFIED,,2026-09-18,1943.0,1984.0,29800.0,19845.0,1.5016376921138825,False,https://query1.finance.yahoo.com/v8/finance/chart/4218.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4220,リケンテクノス,VERIFIED,,2026-09-18,2363.0,2704.0,165000.0,124760.0,1.3225392754087848,False,https://query1.finance.yahoo.com/v8/finance/chart/4220.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4221,大倉工業,VERIFIED,,2026-09-18,5740.0,5810.0,38300.0,33265.0,1.1513602885916128,False,https://query1.finance.yahoo.com/v8/finance/chart/4221.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4228,積水化成品工業,VERIFIED,,2026-09-18,619.0,637.0,246000.0,246925.0,0.9962539232560494,False,https://query1.finance.yahoo.com/v8/finance/chart/4228.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4229,群栄化学工業,VERIFIED,,2026-09-18,4165.0,4530.0,16000.0,18800.0,0.851063829787234,False,https://query1.finance.yahoo.com/v8/finance/chart/4229.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4246,ダイキョーニシカワ,VERIFIED,,2026-09-18,1093.0,1163.0,387400.0,197545.0,1.9610721607734947,False,https://query1.finance.yahoo.com/v8/finance/chart/4246.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4249,森六,VERIFIED,,2026-09-18,2879.0,3020.0,36100.0,27580.0,1.30891950688905,False,https://query1.finance.yahoo.com/v8/finance/chart/4249.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4251,恵和,VERIFIED,,2026-09-18,1198.0,1205.0,90600.0,92310.0,0.9814754631134222,False,https://query1.finance.yahoo.com/v8/finance/chart/4251.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4272,日本化薬,VERIFIED,,2026-09-18,2067.5,2130.5,2741300.0,438235.0,6.255319634442707,False,https://query1.finance.yahoo.com/v8/finance/chart/4272.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4275,カーリット,VERIFIED,,2026-09-18,2056.0,2211.0,115400.0,204395.0,0.5645930673450916,False,https://query1.finance.yahoo.com/v8/finance/chart/4275.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4290,プレステージ・インターナショナル,VERIFIED,,2026-09-18,708.0,749.0,540400.0,601730.0,0.898077210709122,False,https://query1.finance.yahoo.com/v8/finance/chart/4290.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,429A,テクセンドフォトマスク,VERIFIED,,2026-09-18,3770.0,4035.0,565600.0,630860.0,0.8965539105348255,False,https://query1.finance.yahoo.com/v8/finance/chart/429A.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
2026-09-18,4301,アミューズ,VERIFIED,,2026-09-18,1879.0,1970.0,21500.0,24720.0,0.8697411003236246,False,https://query1.finance.yahoo.com/v8/finance/chart/4301.T?range=3mo&interval=1d&events=history&includeAdjustedClose=false
